Date,Open,High,Low,Close*,Adj Close**,Volume
5/31/2018,6982.5,7090.5,6977.25,7083,7083,335020
6/3/2018,7079.75,7151.5,7071.75,7148.25,7148.25,247834
6/4/2018,7147.5,7187.5,7137.5,7179.25,7179.25,256212
6/5/2018,7181.75,7222.25,7142.25,7215,7215,300300
6/6/2018,7217.5,7234.25,7116.75,7161,7161,410243
6/7/2018,7160,7163,7077.75,7151.5,7151.5,215656
6/10/2018,7135,7189,7125,7170.25,7170.25,173772
6/11/2018,7165,7219.25,7155.5,7199.5,7199.5,112997
6/12/2018,7213.75,7262.75,7192,7204.25,7204.25,94299
6/13/2018,7203.25,7292.25,7178.25,7283.75,7283.75,68895
6/14/2018,7283.5,7291.75,7229.25,7257.5,7257.5,364647
6/17/2018,7276,7289.25,7208.75,7276,7276,291954
6/18/2018,7275,7279,7157.5,7252.25,7252.25,450281
6/19/2018,7253.75,7336.5,7226.75,7313.25,7313.25,320649
6/20/2018,7315.25,7358.5,7226.25,7237.75,7237.75,424012
6/21/2018,7228,7274,7198.25,7222.75,7222.75,322915
6/24/2018,7222.75,7222.75,6995.5,7073.5,7073.5,598963
6/25/2018,7064.25,7130,7040.5,7104,7104,399009
6/26/2018,7098.25,7151.5,6988,6998.25,6998.25,546252
6/27/2018,6998.75,7076.5,6956,7060.5,7060.5,483220
6/28/2018,7055.25,7123.75,7045,7066.75,7066.75,396079
7/1/2018,7068.25,7119.75,6987.5,7116.5,7116.5,379570
7/3/2018,7113.75,7165,7022.25,7023.75,7023.75,300232
7/4/2018,7023,7128,7015,7125.75,7125.75,378283
7/5/2018,7118.75,7237.75,7101.25,7233.5,7233.5,320304
7/8/2018,7232.5,7303.5,7232.25,7300.25,7300.25,269931
7/9/2018,7300.75,7335.5,7259.5,7301.5,7301.5,286748
7/10/2018,7263.5,7290,7204.5,7253.75,7253.75,373366
7/11/2018,7259.75,7387,7249.5,7382.75,7382.75,304341
7/12/2018,7382,7414.25,7367,7393,7393,279818
7/15/2018,7399.5,7413.75,7316,7325,7325,246001
7/16/2018,7320,7436,7292.5,7421.75,7421.75,343273
7/17/2018,7424.25,7437.75,7381.5,7404.5,7404.5,267804
7/18/2018,7400,7416,7354.75,7367.75,7367.75,321505
7/19/2018,7380.25,7413.75,7350.75,7360,7360,302839
7/22/2018,7368,7432.75,7311.5,7430.5,7430.5,287213
7/23/2018,7420.25,7489.75,7386.75,7416.25,7416.25,406774
7/24/2018,7410.5,7530,7397,7469.5,7469.5,351372
7/25/2018,7412.25,7450,7362,7430.75,7430.75,392494
7/26/2018,7429.5,7467,7263.5,7301.25,7301.25,534684
7/29/2018,7293,7309.25,7166.75,7200.5,7200.5,497537
7/30/2018,7210,7298,7189.25,7244.75,7244.75,430194
7/31/2018,7293,7303.75,7241,7277,7277,370601
8/1/2018,7284.25,7395.25,7214.25,7385.75,7385.75,441069
8/2/2018,7392,7415,7362.25,7402,7402,298355
8/5/2018,7404.25,7449.75,7387.5,7444,7444,250166
8/6/2018,7442.5,7486.75,7440.25,7477.25,7477.25,260630
8/7/2018,7478.25,7496,7442.5,7471.5,7471.5,250480
8/8/2018,7463.5,7505.5,7458.75,7475.5,7475.5,236834
8/9/2018,7472.25,7472.75,7390.75,7427,7427,389778
8/12/2018,7425.5,7479,7378.25,7417,7417,377939
8/13/2018,7420.5,7465,7397,7457.75,7457.75,305390
8/14/2018,7460.5,7464.75,7316.5,7374,7374,521164
8/15/2018,7380,7434.5,7363.25,7389,7389,348395
8/16/2018,7382.5,7407,7321.75,7387.75,7387.75,366862
8/19/2018,7390.5,7420.75,7351.5,7387,7387,286070
8/20/2018,7381.25,7452.25,7369,7397.5,7397.5,320662
8/21/2018,7374.25,7444.75,7352,7433.25,7433.25,309493
8/22/2018,7433.5,7475,7411.25,7424.5,7424.5,356371
8/23/2018,7427,7499.5,7422.75,7495.75,7495.75,278682
8/26/2018,7499,7569,7498.75,7568,7568,280533
8/27/2018,7568.25,7597.25,7564.25,7578,7578,273330
8/28/2018,7581,7674.5,7581,7668.75,7668.75,311623
8/29/2018,7672.75,7697,7626.25,7649,7649,390929
8/30/2018,7641.75,7682.25,7633.25,7661.25,7661.25,346901
9/3/2018,7670,7693.75,7586.75,7638.75,7638.75,470667
9/4/2018,7642.25,7643.25,7503.25,7531.75,7531.75,522313
9/5/2018,7530,7544.5,7407.75,7457.5,7457.5,650890
9/6/2018,7454.75,7494.75,7393,7438.5,7438.5,606515
9/9/2018,7433,7483.5,7414,7460.25,7460.25,418797
9/10/2018,7460.5,7524.75,7404.5,7512,7512,467702
9/11/2018,7515.25,7541,7425,7485.75,7485.75,586137
9/12/2018,7483.25,7583.25,7470,7564.5,7564.5,459821
9/13/2018,7563.5,7598.75,7515.25,7544.75,7544.75,237770
9/16/2018,7534,7547.25,7429.5,7436.25,7436.25,197770
9/17/2018,7434.25,7535.25,7393.5,7495.25,7495.25,171310
9/18/2018,7499.25,7517.25,7442.5,7497.5,7497.5,95710
9/19/2018,7500.5,7587.5,7485.25,7579.75,7579.75,74390
9/20/2018,7581.5,7619.25,7571,7589,7589,371830
9/23/2018,7539.75,7594,7473.75,7586,7586,390762
9/24/2018,7591,7603.25,7550.5,7595.25,7595.25,318332
9/25/2018,7598,7668,7577.5,7590.25,7590.25,405833
9/26/2018,7590.25,7686.25,7586,7657.25,7657.25,377694
9/27/2018,7663.5,7677,7617,7655.25,7655.25,381496
9/30/2018,7672,7728.75,7652,7675.5,7675.5,358159
10/1/2018,7675,7712.75,7630.25,7652.75,7652.75,392577
10/2/2018,7656.25,7703.75,7641.5,7664.75,7664.75,394538
10/3/2018,7651,7651,7456.5,7514.25,7514.25,704908
10/4/2018,7521,7540,7347,7436,7436,735015
10/7/2018,7443.25,7453.25,7286.5,7391.75,7391.75,615687
10/8/2018,7391,7455.75,7337,7399,7399,583403
10/9/2018,7394.75,7412,7000,7032,7032,924204
10/10/2018,7010.25,7138,6907.75,7031,7031,1146270
10/11/2018,7040.75,7197.75,7034.25,7172.25,7172.25,772623
10/14/2018,7176.75,7179,7060.75,7076.5,7076.5,641765
10/15/2018,7068.25,7357.5,7063.5,7353.75,7353.75,614355
10/16/2018,7339.75,7368.5,7221.5,7313.25,7313.25,663303
10/17/2018,7307.75,7309.5,7094.5,7137.75,7137.75,705908
10/18/2018,7154,7244.25,7092.75,7106.5,7106.5,661050
10/21/2018,7085.75,7210.5,7057,7155.25,7155.25,650331
10/22/2018,7155,7164,6944,7140.25,7140.25,825811
10/23/2018,7136.25,7175,6785.75,6836.25,6836.25,895420
10/24/2018,6878.5,7075.75,6816.75,6926.5,6926.5,793502
10/25/2018,6882,6986.5,6734.25,6893.25,6893.25,1069548
10/28/2018,6898,6991.5,6580.5,6736.25,6736.25,905327
10/29/2018,6719.25,6849.25,6661,6815.25,6815.25,832546
10/30/2018,6857,7039.25,6816.75,6975.5,6975.5,755201
10/31/2018,6960,7079.75,6936.75,7077.75,7077.75,589071
11/1/2018,6987.25,7143.25,6911.25,6980.25,6980.25,793339
11/5/2018,6972.75,6998.5,6865,6949.5,6949.5,506045
11/6/2018,6947.25,7034.75,6906.75,7016.5,7016.5,514296
11/7/2018,7011.5,7225,6971.5,7218.5,7218.5,621601
11/8/2018,7212.75,7231,7132,7166,7166,477828
11/9/2018,7145.75,7166.25,6989,7031.25,7031.25,596695
11/12/2018,7026.25,7103.75,6825.75,6835,6835,702949
11/13/2018,6847,6962,6801.25,6853,6853,711516
11/14/2018,6861.75,6929.5,6746,6768.25,6768.25,731312
11/15/2018,6780,6920.5,6712.25,6915.5,6915.5,793461
11/16/2018,6874.5,6915,6806.25,6895.25,6895.25,691502
11/19/2018,6875,6934.5,6632.25,6672,6672,743936
11/20/2018,6668.5,6670,6449.5,6532.5,6532.5,910469
11/21/2018,6527.75,6647.75,6509,6576.25,6576.25,569302
11/23/2018,6525,6601.5,6495,6531,6531,362540
11/26/2018,6537.5,6696.5,6530.5,6673.25,6673.25,503369
11/27/2018,6639.5,6723,6613.25,6712.5,6712.5,577173
11/28/2018,6722.25,6923.5,6709.25,6918.25,6918.25,639404
11/29/2018,6907,6943.75,6843,6913.25,6913.25,530605
11/30/2018,6902.25,6967.25,6871.5,6949.5,6949.5,485575
12/3/2018,7041,7139,7015.25,7058.25,7058.25,575964
12/4/2018,7055.25,7055.25,6783,6803.25,6803.25,811925
12/6/2018,6834.5,6854.25,6630.25,6824.5,6824.5,986103
12/7/2018,6835.5,6856.5,6594.75,6623.5,6623.5,854199
12/10/2018,6596.25,6714.5,6535.25,6699.25,6699.25,778327
12/11/2018,6695,6808.75,6651.25,6717,6717,734366
12/12/2018,6686.5,6872,6683.5,6769,6769,663375
12/13/2018,6769,6838.5,6723,6752,6752,626806
12/14/2018,6752,6760.75,6583.25,6599.5,6599.5,351779
12/17/2018,6580,6635.25,6401.25,6466.25,6466.25,323403
12/18/2018,6471.25,6555.75,6435.75,6462.75,6462.75,229055
12/19/2018,6441.75,6594,6282.25,6334.75,6334.75,174403
12/20/2018,6331.75,6385.25,6161.75,6308.5,6308.5,95448
12/21/2018,6307.5,6317.75,6242,6257.25,6257.25,862689
12/24/2018,6049.75,6123,5888.75,5892,5892,449594
12/26/2018,5902,6310,5820.5,6285.5,6285.5,642440
12/27/2018,6283,6333,6053.25,6323.5,6323.5,740129
12/28/2018,6309,6402.5,6243.75,6293.25,6293.25,644735
12/31/2018,6312.25,6376.75,6283,6333.25,6333.25,386061
1/2/2019,6349.5,6409.25,6154,6371,6371,659316
1/3/2019,6242.75,6304.25,6148.5,6162,6162,714536
1/4/2019,6168.75,6462,6136.5,6434,6434,696539
1/7/2019,6451.25,6535.75,6402.5,6496.5,6496.5,516597
1/8/2019,6506,6586.25,6467.25,6557.25,6557.25,539049
1/9/2019,6546.75,6645,6546.75,6604.75,6604.75,496789
1/10/2019,6597.25,6641.75,6527.5,6625.25,6625.25,496364
1/11/2019,6622.5,6632.5,6572,6612.75,6612.75,364787
1/14/2019,6599,6602.5,6521.5,6545,6545,364990
1/15/2019,6543,6689,6542.25,6676.75,6676.75,492324
1/16/2019,6674.5,6737.25,6664,6666.25,6666.25,443742
1/17/2019,6670,6760,6612.25,6720,6720,472761
1/18/2019,6722.75,6828.25,6712,6792.75,6792.75,499881
1/22/2019,6794.5,6794.5,6611.5,6653,6653,651258
1/23/2019,6652,6724.25,6592.25,6665.25,6665.25,515044
1/24/2019,6663,6718.5,6653,6675,6675,449017
1/25/2019,6684.5,6810.5,6676.75,6791.25,6791.25,446822
1/28/2019,6784.25,6791,6648.25,6701.75,6701.75,490045
1/29/2019,6695.25,6721,6616.75,6638.75,6638.75,441622
1/30/2019,6690.25,6845.25,6657.75,6837.25,6837.25,526133
1/31/2019,6844.25,6943,6839.25,6914.75,6914.75,557023
2/1/2019,6911,6927.5,6860.5,6877.75,6877.75,461403
2/4/2019,6863.75,6983,6858.25,6937.5,6937.5,353660
2/5/2019,6937.5,7033.75,6928.25,7008,7008,369764
2/6/2019,7009.25,7038.75,6972.25,6995.75,6995.75,376560
2/7/2019,6988,6994.75,6856.25,6905.5,6905.5,595400
2/8/2019,6902,6926.25,6841,6916.75,6916.75,464342
2/11/2019,6921.75,6969.5,6896.25,6914.25,6914.25,384589
2/12/2019,6908.5,7028.5,6903,7018.5,7018.5,363950
2/13/2019,7017.25,7069.75,7012,7016.25,7016.25,359971
2/14/2019,7017.25,7057.5,6972,7019.75,7019.75,490159
2/15/2019,7017.5,7095.25,6975.25,7063.75,7063.75,430944
2/19/2019,7063.75,7094.75,7035.25,7068.25,7068.25,386613
2/20/2019,7068.75,7105,7032.25,7073.25,7073.25,418267
2/21/2019,7070.75,7113.75,7005,7034.5,7034.5,432866
2/22/2019,7031.25,7101.25,7019.25,7088.25,7088.25,367501
2/25/2019,7108.5,7168.5,7102,7125.75,7125.75,346624
2/26/2019,7122,7151,7073.25,7117.75,7117.75,362741
2/27/2019,7109.25,7131.75,7048,7121.75,7121.75,367938
2/28/2019,7121.25,7130.75,7072.5,7102.5,7102.5,360883
3/1/2019,7106.5,7164.5,7098.25,7156,7156,383198
3/4/2019,7177,7211.5,7074.5,7145.75,7145.75,556660
3/5/2019,7144.5,7182,7124.25,7165.5,7165.5,364928
3/6/2019,7156,7171.25,7107,7111.25,7111.25,444302
3/7/2019,7109,7123.25,7003.25,7027.5,7027.5,556540
3/8/2019,7025.5,7034,6939,7026.75,7026.75,312130
3/10/2019,7022.25,7176.75,6997.5,7164.75,7164.75,203726
3/11/2019,7176,7223,7163.25,7206.5,7206.5,167990
3/12/2019,7209.25,7295.5,7183.75,7267.75,7267.75,127111
3/13/2019,7273.25,7293.5,7237.75,7239.75,7239.75,82276
3/14/2019,7245.75,7288,7243,7270.35,7270.35,412124
3/17/2019,7338,7379.5,7321.75,7360.75,7360.75,366874
3/18/2019,7362.25,7421.25,7351.25,7376.5,7376.5,427134
3/19/2019,7378,7458,7349.5,7409.5,7409.5,550615
3/20/2019,7400.5,7541,7367.75,7534.5,7534.5,523249
3/21/2019,7526.75,7544.75,7353,7368.75,7368.75,694561
3/24/2019,7372.25,7390.5,7290,7355.25,7355.25,596897
3/25/2019,7363,7447.5,7340.5,7376.75,7376.75,557412
3/26/2019,7383.5,7404.75,7276,7334.5,7334.5,592979
3/27/2019,7323.5,7372.5,7289.5,7352,7352,446378
3/28/2019,7350.25,7414.5,7350.25,7400.5,7400.5,395579
3/31/2019,7430,7506.5,7428.5,7498.5,7498.5,412914
4/1/2019,7495.25,7532.5,7483.75,7519.25,7519.25,359192
4/2/2019,7517,7616.25,7513.25,7582.25,7582.25,483546
4/3/2019,7581.25,7598,7522,7561.5,7561.5,432440
4/4/2019,7565,7612.75,7556,7604.25,7604.25,358710
4/7/2019,7607.75,7629.25,7561.25,7623.5,7623.5,333328
4/8/2019,7625.75,7633.75,7578.75,7593.25,7593.25,389517
4/9/2019,7590.5,7646,7575.75,7641.25,7641.25,332696
4/10/2019,7644,7661,7601.5,7617.25,7617.25,340950
4/11/2019,7617,7665,7611,7652.25,7652.25,346210
4/14/2019,7654,7659,7598.75,7647.75,7647.75,322483
4/15/2019,7650.75,7695,7648.75,7679.5,7679.5,373199
4/16/2019,7676.5,7733.5,7668.5,7689.75,7689.75,463944
4/17/2019,7691.5,7723,7660.25,7712.5,7712.5,393586
4/21/2019,7715.25,7746.75,7669.75,7734.75,7734.75,253668
4/22/2019,7738,7843.75,7724.5,7838,7838,427149
4/23/2019,7833.5,7852.75,7802.25,7847.75,7847.75,387633
4/24/2019,7855.25,7879.5,7792,7798.5,7798.5,488329
4/25/2019,7799.25,7845.5,7755.5,7840.25,7840.25,467051
4/28/2019,7837.25,7867.75,7805.5,7813.75,7813.75,320324
4/29/2019,7805.25,7857,7740,7800,7800,463833
4/30/2019,7848.75,7867.25,7736,7756.5,7756.5,484406
5/1/2019,7737.75,7805,7682.25,7734.25,7734.25,592822
5/2/2019,7739,7872.5,7734.75,7865,7865,454088
5/5/2019,7810,7817.5,7667.5,7803.5,7803.5,630196
5/6/2019,7744.75,7804,7581.25,7674,7674,838952
5/7/2019,7663.75,7698,7600,7647.5,7647.5,621509
5/8/2019,7639.75,7644.5,7481,7595.25,7595.25,741216
5/9/2019,7591,7654.5,7435.75,7610.25,7610.25,802652
5/12/2019,7534.25,7551.5,7305,7314.75,7314.75,773473
5/13/2019,7315.25,7459.5,7290,7421,7421,547769
5/14/2019,7429.25,7538.5,7353.75,7529.25,7529.25,535915
5/15/2019,7524.25,7641,7473.5,7600.25,7600.25,525588
5/16/2019,7600.75,7620,7506.5,7511.5,7511.5,626777
5/19/2019,7514.75,7559.25,7361.5,7391.75,7391.75,634294
5/20/2019,7408.25,7485.25,7400.75,7464,7464,436744
5/21/2019,7462.75,7475,7391.25,7430,7430,455678
5/22/2019,7430.75,7434.75,7268,7311,7311,640165
5/23/2019,7316.75,7379.75,7300.5,7315.5,7315.5,407810
5/27/2019,7315.5,7371.75,7280.25,7295.25,7295.25,528983
5/28/2019,7291.5,7296,7183.25,7216,7216,568052
5/29/2019,7214.75,7271.25,7208.5,7255.25,7255.25,403475
5/30/2019,7251.75,7256,7129.25,7133.5,7133.5,540433
6/2/2019,7110,7132.5,6941.25,6993.75,6993.75,771723
6/3/2019,7008.75,7186.5,6981.75,7179.25,7179.25,565396
6/4/2019,7189,7245.25,7150.25,7228.5,7228.5,534798
6/5/2019,7213.75,7299.25,7181,7282.25,7282.25,433916
6/6/2019,7266.5,7453,7257.75,7419.5,7419.5,484835
6/9/2019,7469,7578.5,7431.25,7515.5,7515.5,463884
6/10/2019,7519.5,7600.75,7492.75,7518.25,7518.25,461725
6/11/2019,7517.75,7531,7461,7473.25,7473.25,388858
6/12/2019,7476,7536,7421,7522.75,7522.75,396174
6/13/2019,7503.25,7520.75,7451.5,7478.25,7478.25,254822
6/16/2019,7481,7550.75,7476,7534.25,7534.25,184038
6/17/2019,7542.25,7693.5,7514.75,7645.25,7645.25,209971
6/18/2019,7641,7685.75,7601.75,7674.25,7674.25,112587
6/19/2019,7668,7793,7660,7745.25,7745.25,101514
6/20/2019,7737,7743.25,7701.5,7723.61,7723.61,379078
6/23/2019,7744.5,7794.25,7731.75,7758.75,7758.75,260978
6/24/2019,7753,7779.5,7609.5,7628.75,7628.75,424811
6/25/2019,7633,7719,7616.25,7650,7650,376979
6/26/2019,7641,7716.5,7640.75,7690.5,7690.5,300152
6/27/2019,7685.25,7726,7664,7693.75,7693.75,310126
6/30/2019,7781.5,7849.75,7759,7790,7790,406594
7/1/2019,7792.5,7843.25,7763,7838.25,7838.25,297574
7/3/2019,7840.25,7892.75,7824.5,7887.5,7887.5,209604
7/4/2019,7887.75,7909.75,7797.25,7851.5,7851.5,375287
7/7/2019,7855,7863.5,7777.5,7801,7801,342228
7/8/2019,7802.25,7858.75,7743,7845.25,7845.25,346314
7/9/2019,7848,7949.5,7811.25,7928.75,7928.75,442842
7/10/2019,7924.25,7963.25,7894.25,7918.75,7918.75,407894
7/11/2019,7917.25,7967.5,7911.75,7960,7960,299817
7/14/2019,7958.25,7992,7941.25,7986.75,7986.75,247176
7/15/2019,7982.75,8001.5,7924,7942.75,7942.75,303702
7/16/2019,7939.75,7966.25,7868,7885.5,7885.5,303890
7/17/2019,7868,7954.75,7833,7933.5,7933.5,413722
7/18/2019,7950.5,7980.75,7815.25,7842.75,7842.75,438469
7/21/2019,7830,7936.5,7826.25,7924.75,7924.75,355209
7/22/2019,7926.5,7985.75,7908,7983.75,7983.75,357765
7/23/2019,7944,8051.75,7925.25,8038,8038,356159
7/24/2019,8004.5,8034.5,7917.25,7981.75,7981.75,433945
7/25/2019,7992,8040.75,7987.5,8019.75,8019.75,322305
7/28/2019,8017.5,8031.75,7951.75,8001.25,8001.25,301214
7/29/2019,8004.25,8020,7928.25,7963.25,7963.25,394698
7/30/2019,7992.5,8001.25,7782.25,7866.75,7866.75,556437
7/31/2019,7834,8014.5,7776.75,7808.25,7808.25,772956
8/1/2019,7797,7806,7650.25,7702.25,7702.25,736453
8/4/2019,7701.75,7705.5,7359.75,7385.25,7385.25,848399
8/5/2019,7349,7549,7224.5,7515.5,7515.5,845239
8/6/2019,7512.75,7577.5,7387.5,7553.25,7553.25,851275
8/7/2019,7553.5,7738.5,7526,7735.75,7735.75,553666
8/8/2019,7699.5,7724,7596.75,7660.25,7660.25,619044
8/11/2019,7654.5,7710,7534.75,7566.75,7566.75,552715
8/12/2019,7570.25,7789.5,7514,7748,7748,674983
8/13/2019,7746.5,7767.5,7477,7488.75,7488.75,825231
8/14/2019,7469,7572.75,7388.25,7496.25,7496.25,705042
8/15/2019,7509.25,7632.5,7502.5,7611.75,7611.75,449473
8/18/2019,7617.25,7750,7616,7727.5,7727.5,401476
8/19/2019,7717.25,7752,7655.5,7668,7668,414176
8/20/2019,7655,7765.75,7652.25,7750.25,7750.25,344352
8/21/2019,7756,7782.25,7654,7711.25,7711.25,487622
8/22/2019,7705.75,7762,7447.75,7504.5,7504.5,763864
8/25/2019,7435,7626,7353.25,7590.5,7590.5,617907
8/26/2019,7591.5,7648.5,7537,7562.75,7562.75,520966
8/27/2019,7564,7605.75,7504.25,7599.25,7599.25,480975
8/28/2019,7582.25,7730.25,7548.5,7712,7712,447668
8/29/2019,7704.25,7770.5,7646,7690.75,7690.75,450746
9/2/2019,7628.25,7695.5,7580.75,7617.5,7617.5,643037
9/3/2019,7614.25,7730,7608.5,7722.75,7722.75,399672
9/4/2019,7722,7886.75,7717.25,7855.5,7855.5,478413
9/5/2019,7853.5,7895,7838.25,7857.75,7857.75,356484
9/8/2019,7857,7887,7798.5,7830.75,7830.75,372953
9/9/2019,7834,7857.75,7744.25,7815,7815,446533
9/10/2019,7818.5,7905,7786.5,7889.75,7889.75,383871
9/11/2019,7893.25,7982.75,7886.75,7921.5,7921.5,448979
9/12/2019,7916.25,7958.5,7881.75,7886,7886,243852
9/15/2019,7856.75,7873.25,7776.25,7856.5,7856.5,199321
9/16/2019,7864,7897.5,7828,7890.25,7890.25,147539
9/17/2019,7890.75,7906.75,7790,7894.25,7894.25,122281
9/18/2019,7898.75,7951,7830.5,7896.25,7896.25,69135
9/19/2019,7899.5,7932.75,7890.75,7899.48,7899.48,425158
9/22/2019,7839.25,7897.5,7807.75,7850.5,7850.5,348180
9/23/2019,7869,7904.75,7701.75,7735.25,7735.25,609261
9/24/2019,7738.25,7844.25,7663,7820.25,7820.25,540081
9/25/2019,7822.5,7842.75,7734.75,7787.25,7787.25,489320
9/26/2019,7787,7822,7641,7701.25,7701.25,598171
9/29/2019,7735.5,7788.75,7705.75,7770.5,7770.5,337872
9/30/2019,7784,7841.5,7691,7695.5,7695.5,478759
10/1/2019,7711,7730.5,7525.5,7546.25,7546.25,586568
10/2/2019,7551.5,7661.5,7474.25,7658.5,7658.5,582820
10/3/2019,7656.75,7773.75,7624,7767.25,7767.25,420539
10/6/2019,7712.5,7799.75,7682.5,7740,7740,381262
10/7/2019,7736,7784.5,7613.5,7622,7622,552145
10/8/2019,7621,7732,7604.5,7699.75,7699.75,404170
10/9/2019,7702.25,7798.75,7583.25,7760.25,7760.25,535042
10/10/2019,7783.25,7918.5,7767,7859,7859,490521
10/13/2019,7850.25,7894.75,7807,7857.5,7857.5,311101
10/14/2019,7862.25,7971.75,7859.75,7959.75,7959.75,347657
10/15/2019,7960,7960.25,7907.5,7948.5,7948.5,347550
10/16/2019,7954.25,7994.75,7922,7952.75,7952.75,368623
10/17/2019,7953.75,7958.5,7835.75,7880.75,7880.75,437753
10/20/2019,7874.25,7951.75,7865.75,7948.25,7948.25,275031
10/21/2019,7949.25,7988.75,7837.25,7858.75,7858.75,377545
10/22/2019,7846.25,7918.25,7810.25,7901.5,7901.5,348671
10/23/2019,7922.75,7984,7913.25,7928.25,7928.25,380967
10/24/2019,7928.5,8041.5,7918.5,8035.75,8035.75,348318
10/27/2019,8048,8127.5,8048,8094.75,8094.75,309114
10/28/2019,8109.25,8118.75,8050.75,8055.25,8055.25,351246
10/29/2019,8057.25,8141,8020.5,8111.25,8111.25,381307
10/30/2019,8128.5,8139,8046,8090.25,8090.25,448458
10/31/2019,8094.25,8168,8084.5,8160.25,8160.25,348326
11/4/2019,8165,8233.75,8164,8215.75,8215.75,325479
11/5/2019,8221.5,8248,8193.25,8210.75,8210.75,305795
11/6/2019,8208,8228.25,8161,8207.25,8207.25,314414
11/7/2019,8213.75,8282.25,8190,8230.5,8230.5,366403
11/8/2019,8230,8264.25,8190,8257.25,8257.25,326871
11/11/2019,8257.25,8261.75,8206.5,8249.75,8249.75,229844
11/12/2019,8253.25,8300.25,8228.5,8275,8275,316729
11/13/2019,8273,8281.5,8220,8265.75,8265.75,382042
11/14/2019,8269,8285.5,8216.25,8265.5,8265.5,381593
11/15/2019,8267.5,8324,8261.25,8318.75,8318.75,367145
11/18/2019,8318.75,8367,8279.25,8333.5,8333.5,370609
11/19/2019,8335,8379,8312.5,8341.5,8341.5,373942
11/20/2019,8333,8348,8231,8291.75,8291.75,526978
11/21/2019,8261.5,8308,8240,8274.5,8274.5,411833
11/22/2019,8280.25,8313.5,8233.25,8280.5,8280.5,344497
11/25/2019,8303.25,8379.25,8296.5,8376.5,8376.5,259485
11/26/2019,8374.25,8422,8366.25,8400.75,8400.75,285726
11/27/2019,8402.75,8458.75,8397,8454.75,8454.75,240866
11/29/2019,8456.75,8458.25,8406.5,8417.5,8417.5,242603
12/2/2019,8424.5,8457.25,8276.5,8316,8316,559474
12/3/2019,8313.75,8337.5,8168.25,8251.25,8251.25,614317
12/4/2019,8258.75,8319.25,8220.5,8295.25,8295.25,413647
12/5/2019,8296.25,8340,8273.25,8309.25,8309.25,370987
12/6/2019,8311,8409.5,8307.75,8400.25,8400.25,302782
12/9/2019,8401.5,8427.25,8347,8356,8356,292419
12/10/2019,8354.5,8398,8297,8363.75,8363.75,403364
12/11/2019,8366.25,8411,8345,8405.5,8405.5,304183
12/12/2019,8407.5,8497,8381,8465.25,8465.25,554338
12/13/2019,8485,8523.75,8435.5,8494,8494,335038
12/16/2019,8507,8587.75,8503.25,8576,8576,192050
12/17/2019,8576,8596.75,8563.25,8576.25,8576.25,145053
12/18/2019,8569.75,8612,8567.75,8590.25,8590.25,98301
12/19/2019,8598,8655.5,8580.25,8642.5,8642.5,65776
12/20/2019,8651,8707.46,8638.25,8707.46,8707.46,307870
12/23/2019,8710.75,8743.25,8707.5,8726.5,8726.5,194915
12/24/2019,8728.25,8736,8707,8729.5,8729.5,106029
12/26/2019,8730.25,8805,8729,8804.25,8804.25,170684
12/27/2019,8801,8843.5,8769,8783.25,8783.25,322888
12/30/2019,8783.5,8809.75,8691.25,8733.75,8733.75,404047
12/31/2019,8731.75,8772.25,8692.25,8752.25,8752.25,284519
1/2/2020,8776.75,8901.5,8769.5,8891.75,8891.75,416637
1/3/2020,8895.5,8907.25,8735.25,8810,8810,599887
1/6/2020,8772.25,8873,8723,8847.5,8847.5,469514
1/7/2020,8853.25,8894.75,8825.75,8853,8853,510004
1/8/2020,8841.5,8972.25,8678,8944.5,8944.5,723085
1/9/2020,8948.75,9022.25,8932.5,9009,9009,457262
1/10/2020,9010,9055.5,8966.25,8978.25,8978.25,472166
1/13/2020,8979,9095.5,8979,9088.25,9088.25,380440
1/14/2020,9087.75,9114.75,9035,9062.5,9062.5,553343
1/15/2020,9062,9096,9023,9060,9060,497100
1/16/2020,9061.75,9140.25,9061.5,9133.5,9133.5,397881
1/17/2020,9137,9189.25,9130,9174.5,9174.5,438669
1/21/2020,9174,9199.75,9114.75,9169.75,9169.75,532160
1/22/2020,9179.5,9254,9174.25,9195.75,9195.75,519015
1/23/2020,9190,9253.5,9151.75,9248.25,9248.25,616950
1/24/2020,9252,9287.25,9109.5,9144.5,9144.5,758796
1/27/2020,9077,9077,8925.5,8954.5,8954.5,792705
1/28/2020,8952.5,9136.25,8952.5,9105.25,9105.25,632550
1/29/2020,9119.5,9158.75,9072.25,9098.5,9098.5,578408
1/30/2020,9111.25,9240,9003.5,9216.25,9216.25,846585
1/31/2020,9226.5,9248.75,8966,8997.75,8997.75,898384
2/3/2020,8982.75,9155.75,8975,9114.25,9114.25,680726
2/4/2020,9099,9369.25,9073,9355,9355,563913
2/5/2020,9357,9462.75,9317.75,9381.5,9381.5,729548
2/6/2020,9390,9464,9362.5,9455.5,9455.5,545054
2/7/2020,9467,9471,9385,9409.5,9409.5,592695
2/10/2020,9401.5,9531.5,9330.75,9527.5,9527.5,500147
2/11/2020,9525,9609.5,9501.25,9527.25,9527.25,589570
2/12/2020,9536.25,9628.25,9523.75,9625.75,9625.75,454472
2/13/2020,9621.5,9644.75,9511.25,9613,9613,613580
2/14/2020,9626.25,9659.25,9588,9632.25,9632.25,489387
